Quiz,Operators,Amount of Ans
03789,"－, ×",120
03799,"－, ×",72
03888,"－, ×",32
03889,"－, ×",72
03899,"－, ×",72
03999,"－, ×",32
04444,"－, ×",13
04445,"－, ×",32
04446,"－, ×",32
04447,"－, ×",32
04448,"－, ×",38
04449,"－, ×",32
04455,"－, ×",50
04456,"－, ×",72
04457,"－, ×",72
04458,"－, ×",78
04459,"－, ×",84
04466,"－, ×",50
04467,"－, ×",72
04468,"－, ×",78
04469,"－, ×",72
04477,"－, ×",50
04478,"－, ×",78
04479,"－, ×",78
04488,"－, ×",59
04489,"－, ×",78
04499,"－, ×",50
04555,"－, ×",32
04556,"－, ×",72
04557,"－, ×",72
04558,"－, ×",72
04559,"－, ×",84
04566,"－, ×",72
04567,"－, ×",120
04568,"－, ×",120
04569,"－, ×",132
04577,"－, ×",72
04578,"－, ×",120
04579,"－, ×",132
04588,"－, ×",72
04589,"－, ×",132
04599,"－, ×",84
04666,"－, ×",32
04667,"－, ×",72
04668,"－, ×",72
04669,"－, ×",80
04677,"－, ×",72
04678,"－, ×",120
04679,"－, ×",120
04688,"－, ×",72
04689,"－, ×",120
04699,"－, ×",72
04777,"－, ×",32
04778,"－, ×",72
04779,"－, ×",72
04788,"－, ×",72
04789,"－, ×",120
04799,"－, ×",72
04888,"－, ×",32
04889,"－, ×",72
04899,"－, ×",72
04999,"－, ×",32
05555,"－, ×",13
05556,"－, ×",32
05557,"－, ×",32
05558,"－, ×",32
05559,"－, ×",32
05566,"－, ×",50
05567,"－, ×",72
05568,"－, ×",72
05569,"－, ×",72
05577,"－, ×",50
05578,"－, ×",72
05579,"－, ×",72
05588,"－, ×",50
05589,"－, ×",72
05599,"－, ×",50
05666,"－, ×",32
05667,"－, ×",72
05668,"－, ×",72
05669,"－, ×",72
05677,"－, ×",72
05678,"－, ×",120
05679,"－, ×",120
05688,"－, ×",72
05689,"－, ×",120
05699,"－, ×",72
05777,"－, ×",32
05778,"－, ×",72
05779,"－, ×",72
05788,"－, ×",72
05789,"－, ×",120
05799,"－, ×",72
05888,"－, ×",32
05889,"－, ×",72
05899,"－, ×",72
05999,"－, ×",32
06666,"－, ×",13
06667,"－, ×",32
06668,"－, ×",32
06669,"－, ×",32
06677,"－, ×",50
06678,"－, ×",72
06679,"－, ×",72
06688,"－, ×",50
06689,"－, ×",72
06699,"－, ×",50
06777,"－, ×",32
06778,"－, ×",72
06779,"－, ×",72
06788,"－, ×",72
06789,"－, ×",120
06799,"－, ×",72
06888,"－, ×",32
06889,"－, ×",72
06899,"－, ×",72
06999,"－, ×",32
07777,"－, ×",13
07778,"－, ×",32
07779,"－, ×",32
07788,"－, ×",50
07789,"－, ×",72
07799,"－, ×",50
07888,"－, ×",32
07889,"－, ×",72
07899,"－, ×",72
07999,"－, ×",32
08888,"－, ×",13
08889,"－, ×",32
08899,"－, ×",50
08999,"－, ×",32
09999,"－, ×",13
11111,"－, ×",4
11112,"－, ×",10
11113,"－, ×",5
11114,"－, ×",1
11122,"－, ×",20
11123,"－, ×",30
11124,"－, ×",18
11125,"－, ×",4
11133,"－, ×",20
11134,"－, ×",30
11135,"－, ×",18
11136,"－, ×",4
11144,"－, ×",20
11145,"－, ×",30
11146,"－, ×",18
11147,"－, ×",4
11155,"－, ×",20
11156,"－, ×",30
11157,"－, ×",18
11158,"－, ×",4
11166,"－, ×",20
11167,"－, ×",30
11168,"－, ×",18
11169,"－, ×",4
11177,"－, ×",20
11178,"－, ×",30
11179,"－, ×",18
11188,"－, ×",20
11189,"－, ×",30
11199,"－, ×",20
11222,"－, ×",3
11223,"－, ×",12
11224,"－, ×",51
11225,"－, ×",33
11226,"－, ×",9
11234,"－, ×",6
11235,"－, ×",66
11236,"－, ×",102
11237,"－, ×",36
11238,"－, ×",6
11246,"－, ×",48
11247,"－, ×",66
11248,"－, ×",72
11249,"－, ×",24
11257,"－, ×",42
11258,"－, ×",48
11259,"－, ×",36
11268,"－, ×",42
11269,"－, ×",42
11279,"－, ×",42
11336,"－, ×",21
11337,"－, ×",24
11338,"－, ×",18
11339,"－, ×",30
11347,"－, ×",42
11348,"－, ×",42
11349,"－, ×",12
11358,"－, ×",42
11359,"－, ×",42
11369,"－, ×",42
11448,"－, ×",21
11449,"－, ×",21
11459,"－, ×",42
12222,"－, ×",13
12226,"－, ×",22
12227,"－, ×",12
12228,"－, ×",12
12229,"－, ×",2
12233,"－, ×",36
12234,"－, ×",28
12237,"－, ×",38
12238,"－, ×",46
12239,"－, ×",12
12244,"－, ×",24
12245,"－, ×",12
12246,"－, ×",28
12248,"－, ×",38
12249,"－, ×",18
12255,"－, ×",24
12257,"－, ×",12
12258,"－, ×",28
12259,"－, ×",38
12266,"－, ×",24
12269,"－, ×",12
12277,"－, ×",24
12288,"－, ×",24
12299,"－, ×",24
12333,"－, ×",14
12334,"－, ×",4
12335,"－, ×",4
12336,"－, ×",6
12337,"－, ×",14
12338,"－, ×",24
12339,"－, ×",40
12344,"－, ×",12
12345,"－, ×",28
12346,"－, ×",48
12349,"－, ×",60
12356,"－, ×",12
12357,"－, ×",36
12358,"－, ×",8
12368,"－, ×",12
12369,"－, ×",76
12444,"－, ×",14
12448,"－, ×",24
12455,"－, ×",12
12456,"－, ×",28
12467,"－, ×",12
12468,"－, ×",28
12479,"－, ×",12
12555,"－, ×",14
12566,"－, ×",12
12567,"－, ×",28
12578,"－, ×",12
12579,"－, ×",28
12666,"－, ×",14
12677,"－, ×",12
12678,"－, ×",28
12689,"－, ×",12
12777,"－, ×",14
12788,"－, ×",12
12789,"－, ×",28
12888,"－, ×",14
12899,"－, ×",12
12999,"－, ×",14
13333,"－, ×",6
13335,"－, ×",6
13336,"－, ×",14
13339,"－, ×",8
13344,"－, ×",27
13345,"－, ×",14
13348,"－, ×",12
13349,"－, ×",28
13355,"－, ×",24
13366,"－, ×",24
13377,"－, ×",24
13388,"－, ×",24
13399,"－, ×",24
13445,"－, ×",4
13447,"－, ×",12
13448,"－, ×",28
13456,"－, ×",12
13457,"－, ×",36
13466,"－, ×",14
13468,"－, ×",48
13479,"－, ×",8
13558,"－, ×",4
13559,"－, ×",12
13568,"－, ×",12
13569,"－, ×",28
13577,"－, ×",6
13578,"－, ×",28
13689,"－, ×",12
13699,"－, ×",14
14444,"－, ×",6
14455,"－, ×",24
14466,"－, ×",24
14469,"－, ×",6
14477,"－, ×",24
14478,"－, ×",6
14479,"－, ×",14
14488,"－, ×",31
14499,"－, ×",24
14556,"－, ×",4
14579,"－, ×",8
14669,"－, ×",24
15555,"－, ×",6
15566,"－, ×",24
15577,"－, ×",24
15588,"－, ×",24
15599,"－, ×",24
15667,"－, ×",4
16666,"－, ×",6
16677,"－, ×",24
16688,"－, ×",24
16699,"－, ×",24
16778,"－, ×",4
17777,"－, ×",6
17788,"－, ×",24
17799,"－, ×",24
17889,"－, ×",4
18888,"－, ×",6
18899,"－, ×",24
19999,"－, ×",6
22223,"－, ×",6
22224,"－, ×",4
22226,"－, ×",2
22228,"－, ×",5
22234,"－, ×",8
22235,"－, ×",2
22236,"－, ×",12
22239,"－, ×",10
22244,"－, ×",11
22245,"－, ×",8
22248,"－, ×",12
22256,"－, ×",18
22267,"－, ×",8
22268,"－, ×",10
22278,"－, ×",8
22289,"－, ×",8
22334,"－, ×",18
22335,"－, ×",5
22339,"－, ×",18
22345,"－, ×",16
22347,"－, ×",8
22348,"－, ×",16
22355,"－, ×",12
22357,"－, ×",6
22366,"－, ×",11
22367,"－, ×",12
22368,"－, ×",20
22378,"－, ×",8
22379,"－, ×",12
22444,"－, ×",6
22445,"－, ×",6
22446,"－, ×",8
22447,"－, ×",4
22449,"－, ×",4
22455,"－, ×",12
22457,"－, ×",8
22459,"－, ×",8
22466,"－, ×",24
22467,"－, ×",8
22468,"－, ×",8
22477,"－, ×",12
22478,"－, ×",12
22479,"－, ×",14
22488,"－, ×",23
22499,"－, ×",12
22556,"－, ×",6
22568,"－, ×",8
22577,"－, ×",12
22589,"－, ×",20
22667,"－, ×",6
22669,"－, ×",14
22688,"－, ×",12
22778,"－, ×",6
22799,"－, ×",12
22889,"－, ×",6
23333,"－, ×",4
23334,"－, ×",6
23336,"－, ×",16
23345,"－, ×",6
23346,"－, ×",8
23347,"－, ×",12
23348,"－, ×",24
23356,"－, ×",8
23357,"－, ×",4
23359,"－, ×",16
23366,"－, ×",6
23378,"－, ×",10
23379,"－, ×",8
23399,"－, ×",7
23444,"－, ×",8
23446,"－, ×",40
23448,"－, ×",8
23455,"－, ×",6
23456,"－, ×",20
23457,"－, ×",8
23459,"－, ×",12
23467,"－, ×",8
23469,"－, ×",32
23477,"－, ×",12
23489,"－, ×",12
23555,"－, ×",8
23556,"－, ×",24
23558,"－, ×",12
23559,"－, ×",4
23567,"－, ×",24
23568,"－, ×",8
23578,"－, ×",8
23588,"－, ×",12
23666,"－, ×",20
23677,"－, ×",24
23678,"－, ×",12
23679,"－, ×",20
23688,"－, ×",30
23689,"－, ×",8
23699,"－, ×",36
23777,"－, ×",8
23789,"－, ×",12
23888,"－, ×",8
23999,"－, ×",8
24446,"－, ×",6
24448,"－, ×",16
24456,"－, ×",4
24458,"－, ×",8
24459,"－, ×",6
24467,"－, ×",6
24468,"－, ×",6
24477,"－, ×",3
24488,"－, ×",6
24557,"－, ×",6
24558,"－, ×",24
24567,"－, ×",16
24568,"－, ×",16
24578,"－, ×",12
24599,"－, ×",18
24668,"－, ×",30
24669,"－, ×",8
24688,"－, ×",8
24689,"－, ×",12
24778,"－, ×",24
24779,"－, ×",6
24888,"－, ×",12
24899,"－, ×",24
25568,"－, ×",6
25579,"－, ×",4
25589,"－, ×",10
25678,"－, ×",8
25679,"－, ×",12
26669,"－, ×",2
26689,"－, ×",12
26789,"－, ×",8
33333,"－, ×",1
33334,"－, ×",4
33339,"－, ×",4
33345,"－, ×",8
33346,"－, ×",6
33356,"－, ×",12
33359,"－, ×",6
33367,"－, ×",8
33369,"－, ×",4
33378,"－, ×",8
33389,"－, ×",8
33445,"－, ×",12
33447,"－, ×",2
33449,"－, ×",12
33458,"－, ×",12
33466,"－, ×",14
33467,"－, ×",8
33469,"－, ×",8
33479,"－, ×",8
33557,"－, ×",12
33559,"－, ×",12
33566,"－, ×",6
33567,"－, ×",8
33569,"－, ×",8
33589,"－, ×",8
33668,"－, ×",8
33669,"－, ×",24
33678,"－, ×",12
33679,"－, ×",8
33699,"－, ×",8
33779,"－, ×",12
33799,"－, ×",6
33889,"－, ×",12
33999,"－, ×",6
34444,"－, ×",6
34449,"－, ×",6
34457,"－, ×",10
34458,"－, ×",22
34467,"－, ×",6
34468,"－, ×",12
34478,"－, ×",8
34488,"－, ×",4
34555,"－, ×",8
34556,"－, ×",12
34557,"－, ×",8
34569,"－, ×",20
34578,"－, ×",8
34579,"－, ×",8
34589,"－, ×",20
34666,"－, ×",8
34668,"－, ×",12
34677,"－, ×",6
34689,"－, ×",24
34777,"－, ×",8
34789,"－, ×",12
34888,"－, ×",8
34999,"－, ×",8
35555,"－, ×",2
35567,"－, ×",4
35568,"－, ×",6
35667,"－, ×",12
35668,"－, ×",8
35679,"－, ×",16
35689,"－, ×",8
35779,"－, ×",12
35788,"－, ×",6
35789,"－, ×",8
36666,"－, ×",2
36679,"－, ×",6
36699,"－, ×",4
36778,"－, ×",12
36899,"－, ×",6
37777,"－, ×",2
37889,"－, ×",12
38888,"－, ×",2
39999,"－, ×",2
44445,"－, ×",4
44448,"－, ×",3
44456,"－, ×",8
44457,"－, ×",6
44466,"－, ×",3
44467,"－, ×",8
44468,"－, ×",4
44478,"－, ×",8
44488,"－, ×",2
44489,"－, ×",8
44556,"－, ×",3
44559,"－, ×",2
44578,"－, ×",8
44579,"－, ×",12
44588,"－, ×",6
44589,"－, ×",8
44668,"－, ×",4
44688,"－, ×",8
44789,"－, ×",8
45555,"－, ×",4
45569,"－, ×",12
45578,"－, ×",16
45666,"－, ×",8
45668,"－, ×",10
45669,"－, ×",8
45677,"－, ×",6
45777,"－, ×",8
45779,"－, ×",4
45888,"－, ×",8
45999,"－, ×",8
46678,"－, ×",4
46679,"－, ×",8
46699,"－, ×",6
46789,"－, ×",12
46888,"－, ×",2
55556,"－, ×",4
55567,"－, ×",8
55578,"－, ×",8
55589,"－, ×",8
55799,"－, ×",3
55889,"－, ×",3
56666,"－, ×",4
56699,"－, ×",4
56777,"－, ×",8
56779,"－, ×",4
56888,"－, ×",8
56999,"－, ×",8
57789,"－, ×",4
66667,"－, ×",4
66678,"－, ×",8
66689,"－, ×",8
67777,"－, ×",4
67888,"－, ×",8
67999,"－, ×",8
77778,"－, ×",4
77789,"－, ×",8
78888,"－, ×",4
78999,"－, ×",8
88889,"－, ×",4
89999,"－, ×",4
00000,"－, ÷",1
00001,"－, ÷",4
00002,"－, ÷",4
00003,"－, ÷",4
00004,"－, ÷",4
00005,"－, ÷",4
00006,"－, ÷",4
00007,"－, ÷",4
00008,"－, ÷",4
00009,"－, ÷",4
00011,"－, ÷",10
00012,"－, ÷",12
00013,"－, ÷",12
00014,"－, ÷",12
00015,"－, ÷",12
00016,"－, ÷",12
00017,"－, ÷",12
00018,"－, ÷",12
00019,"－, ÷",12
00022,"－, ÷",10
00023,"－, ÷",12
00024,"－, ÷",12
00025,"－, ÷",12
00026,"－, ÷",12
00027,"－, ÷",12
00028,"－, ÷",12
00029,"－, ÷",12
00033,"－, ÷",10
00034,"－, ÷",12
00035,"－, ÷",12
00036,"－, ÷",12
00037,"－, ÷",12
00038,"－, ÷",12
00039,"－, ÷",12
00044,"－, ÷",10
00045,"－, ÷",12
00046,"－, ÷",12
00047,"－, ÷",12
00048,"－, ÷",12
00049,"－, ÷",12
00055,"－, ÷",10
00056,"－, ÷",12
00057,"－, ÷",12
00058,"－, ÷",12
00059,"－, ÷",12
00066,"－, ÷",10
00067,"－, ÷",12
00068,"－, ÷",12
00069,"－, ÷",12
00077,"－, ÷",10
00078,"－, ÷",12
00079,"－, ÷",12
00088,"－, ÷",10
00089,"－, ÷",12
00099,"－, ÷",10
00111,"－, ÷",16
00112,"－, ÷",24
00113,"－, ÷",18
00114,"－, ÷",18
00115,"－, ÷",18
00116,"－, ÷",18
00117,"－, ÷",18
00118,"－, ÷",18
00119,"－, ÷",18
00122,"－, ÷",30
00123,"－, ÷",36
00124,"－, ÷",24
00125,"－, ÷",24
00126,"－, ÷",24
00127,"－, ÷",24
00128,"－, ÷",24
00129,"－, ÷",24
00133,"－, ÷",30
00134,"－, ÷",36
00135,"－, ÷",24
00136,"－, ÷",24
00137,"－, ÷",24
00138,"－, ÷",24
00139,"－, ÷",24
00144,"－, ÷",30
00145,"－, ÷",36
00146,"－, ÷",24
00147,"－, ÷",24
00148,"－, ÷",24
00149,"－, ÷",24
00155,"－, ÷",30
00156,"－, ÷",36
00157,"－, ÷",24
00158,"－, ÷",24
00159,"－, ÷",24
00166,"－, ÷",30
00167,"－, ÷",36
00168,"－, ÷",24
00169,"－, ÷",24
00177,"－, ÷",30
00178,"－, ÷",36
00179,"－, ÷",24
00188,"－, ÷",30
00189,"－, ÷",36
00199,"－, ÷",30
00222,"－, ÷",10
00223,"－, ÷",18
00224,"－, ÷",30
00225,"－, ÷",18
00226,"－, ÷",18
00227,"－, ÷",18
00228,"－, ÷",18
00229,"－, ÷",18
00233,"－, ÷",18
00234,"－, ÷",24
00235,"－, ÷",36
00236,"－, ÷",36
00237,"－, ÷",24
00238,"－, ÷",24
00239,"－, ÷",24
00244,"－, ÷",18
00245,"－, ÷",24
00246,"－, ÷",36
00247,"－, ÷",24
00248,"－, ÷",36
00249,"－, ÷",24
00255,"－, ÷",18
00256,"－, ÷",24
00257,"－, ÷",36
00258,"－, ÷",24
00259,"－, ÷",24
00266,"－, ÷",18
00267,"－, ÷",24
00268,"－, ÷",36
00269,"－, ÷",24
00277,"－, ÷",18
00278,"－, ÷",24
00279,"－, ÷",36
00288,"－, ÷",18
00289,"－, ÷",24
00299,"－, ÷",18
00333,"－, ÷",10
00334,"－, ÷",18
00335,"－, ÷",18
00336,"－, ÷",24
00337,"－, ÷",18
00338,"－, ÷",18
00339,"－, ÷",24
00344,"－, ÷",18
00345,"－, ÷",24
00346,"－, ÷",24
00347,"－, ÷",36
00348,"－, ÷",24
00349,"－, ÷",24
00355,"－, ÷",18
00356,"－, ÷",24
00357,"－, ÷",24
00358,"－, ÷",36
00359,"－, ÷",24
00366,"－, ÷",18
00367,"－, ÷",24
00368,"－, ÷",24
00369,"－, ÷",36
00377,"－, ÷",18
00378,"－, ÷",24
00379,"－, ÷",24
00388,"－, ÷",18
00389,"－, ÷",24
00399,"－, ÷",18
00444,"－, ÷",10
00445,"－, ÷",18
00446,"－, ÷",18
00447,"－, ÷",18
00448,"－, ÷",24
00449,"－, ÷",18
00455,"－, ÷",18
00456,"－, ÷",24
00457,"－, ÷",24
00458,"－, ÷",24
00459,"－, ÷",36
00466,"－, ÷",18
00467,"－, ÷",24
00468,"－, ÷",24
00469,"－, ÷",24
00477,"－, ÷",18
00478,"－, ÷",24
00479,"－, ÷",24
00488,"－, ÷",18
00489,"－, ÷",24
00499,"－, ÷",18
00555,"－, ÷",10
00556,"－, ÷",18
00557,"－, ÷",18
00558,"－, ÷",18
00559,"－, ÷",18
00566,"－, ÷",18
00567,"－, ÷",24
00568,"－, ÷",24
00569,"－, ÷",24
00577,"－, ÷",18
00578,"－, ÷",24
00579,"－, ÷",24
00588,"－, ÷",18
00589,"－, ÷",24
00599,"－, ÷",18
00666,"－, ÷",10
00667,"－, ÷",18
00668,"－, ÷",18
00669,"－, ÷",18
00677,"－, ÷",18
00678,"－, ÷",24
00679,"－, ÷",24
00688,"－, ÷",18
00689,"－, ÷",24
00699,"－, ÷",18
00777,"－, ÷",10
00778,"－, ÷",18
00779,"－, ÷",18
00788,"－, ÷",18
00789,"－, ÷",24
00799,"－, ÷",18
00888,"－, ÷",10
00889,"－, ÷",18
00899,"－, ÷",18
00999,"－, ÷",10
01111,"－, ÷",13
01112,"－, ÷",24
01113,"－, ÷",16
01114,"－, ÷",12
01115,"－, ÷",12
01116,"－, ÷",12
01117,"－, ÷",12
01118,"－, ÷",12
01119,"－, ÷",12
01122,"－, ÷",41
01123,"－, ÷",43
01124,"－, ÷",34
01125,"－, ÷",19
01126,"－, ÷",19
01127,"－, ÷",19
01128,"－, ÷",19
01129,"－, ÷",19
01133,"－, ÷",38
01134,"－, ÷",40
01135,"－, ÷",28
01136,"－, ÷",19
01137,"－, ÷",16
01138,"－, ÷",16
01139,"－, ÷",16
01144,"－, ÷",38
01145,"－, ÷",40
01146,"－, ÷",28
01147,"－, ÷",16
01148,"－, ÷",19
01149,"－, ÷",16
01155,"－, ÷",38
01156,"－, ÷",40
01157,"－, ÷",28
01158,"－, ÷",16
01159,"－, ÷",16
01166,"－, ÷",38
01167,"－, ÷",40
01168,"－, ÷",28
01169,"－, ÷",16
01177,"－, ÷",38
01178,"－, ÷",40
01179,"－, ÷",28
01188,"－, ÷",38
01189,"－, ÷",40
01199,"－, ÷",38
01222,"－, ÷",22
01223,"－, ÷",30
01224,"－, ÷",60
01225,"－, ÷",36
01226,"－, ÷",30
01227,"－, ÷",24
01228,"－, ÷",24
01229,"－, ÷",24
01233,"－, ÷",36
01234,"－, ÷",42
01235,"－, ÷",54
01236,"－, ÷",102
01237,"－, ÷",30
01238,"－, ÷",36
01239,"－, ÷",36
01244,"－, ÷",30
01245,"－, ÷",30
01246,"－, ÷",54
01247,"－, ÷",48
01248,"－, ÷",72
01249,"－, ÷",24
01255,"－, ÷",30
01256,"－, ÷",30
01257,"－, ÷",48
01258,"－, ÷",54
01259,"－, ÷",24
01266,"－, ÷",30
01267,"－, ÷",30
01268,"－, ÷",48
01269,"－, ÷",48
01277,"－, ÷",30
01278,"－, ÷",30
01279,"－, ÷",48
01288,"－, ÷",30
01289,"－, ÷",30
01299,"－, ÷",30
01333,"－, ÷",16
01334,"－, ÷",30
01335,"－, ÷",24
01336,"－, ÷",42
01337,"－, ÷",36
01338,"－, ÷",24
01339,"－, ÷",48
01344,"－, ÷",30
01345,"－, ÷",36
01346,"－, ÷",30
01347,"－, ÷",54
01348,"－, ÷",60
01349,"－, ÷",36
01355,"－, ÷",24
01356,"－, ÷",30
01357,"－, ÷",24
01358,"－, ÷",48
01359,"－, ÷",48
01366,"－, ÷",24
01367,"－, ÷",30
01368,"－, ÷",24
01369,"－, ÷",48
01377,"－, ÷",24
01378,"－, ÷",30
01379,"－, ÷",24
01388,"－, ÷",24
01389,"－, ÷",30
01399,"－, ÷",24
01444,"－, ÷",16
01445,"－, ÷",30
01446,"－, ÷",24
01447,"－, ÷",24
01448,"－, ÷",36
01449,"－, ÷",36
01455,"－, ÷",30
01456,"－, ÷",36
01457,"－, ÷",30
01458,"－, ÷",30
01459,"－, ÷",54
01466,"－, ÷",24
01467,"－, ÷",30
01468,"－, ÷",24
01469,"－, ÷",24
01477,"－, ÷",24
01478,"－, ÷",30
01479,"－, ÷",24
01488,"－, ÷",24
01489,"－, ÷",30
01499,"－, ÷",24
01555,"－, ÷",16
01556,"－, ÷",30
01557,"－, ÷",24
01558,"－, ÷",24
01559,"－, ÷",24
01566,"－, ÷",30
01567,"－, ÷",36
01568,"－, ÷",30
01569,"－, ÷",30
01577,"－, ÷",24
01578,"－, ÷",30
01579,"－, ÷",24
01588,"－, ÷",24
01589,"－, ÷",30
01599,"－, ÷",24
01666,"－, ÷",16
01667,"－, ÷",30
01668,"－, ÷",24
01669,"－, ÷",24
01677,"－, ÷",30
01678,"－, ÷",36
01679,"－, ÷",30
01688,"－, ÷",24
01689,"－, ÷",30
01699,"－, ÷",24
01777,"－, ÷",16
01778,"－, ÷",30
01779,"－, ÷",24
01788,"－, ÷",30
01789,"－, ÷",36
01799,"－, ÷",24
01888,"－, ÷",16
01889,"－, ÷",30
01899,"－, ÷",30
01999,"－, ÷",16
02222,"－, ÷",5
02223,"－, ÷",14
02224,"－, ÷",15
02225,"－, ÷",8
02226,"－, ÷",12
02227,"－, ÷",8
02228,"－, ÷",15
02229,"－, ÷",8
02233,"－, ÷",18
02234,"－, ÷",29
02235,"－, ÷",22
02236,"－, ÷",24
02237,"－, ÷",28
02238,"－, ÷",16
02239,"－, ÷",16
02244,"－, ÷",31
02245,"－, ÷",29
02246,"－, ÷",29
02247,"－, ÷",23
02248,"－, ÷",43
02249,"－, ÷",23
02255,"－, ÷",18
02256,"－, ÷",28
02257,"－, ÷",22
02258,"－, ÷",16
02259,"－, ÷",28
02266,"－, ÷",18
02267,"－, ÷",22
02268,"－, ÷",28
02269,"－, ÷",16
02277,"－, ÷",18
02278,"－, ÷",22
02279,"－, ÷",22
02288,"－, ÷",18
02289,"－, ÷",22
02299,"－, ÷",18
02333,"－, ÷",14
02334,"－, ÷",16
02335,"－, ÷",22
02336,"－, ÷",27
02337,"－, ÷",16
02338,"－, ÷",28
02339,"－, ÷",20
02344,"－, ÷",22
02345,"－, ÷",36
02346,"－, ÷",60
02347,"－, ÷",30
02348,"－, ÷",32
02349,"－, ÷",48
02355,"－, ÷",28
02356,"－, ÷",38
02357,"－, ÷",36
02358,"－, ÷",36
02359,"－, ÷",36
02366,"－, ÷",36
02367,"－, ÷",32
02368,"－, ÷",38
02369,"－, ÷",54
02377,"－, ÷",22
02378,"－, ÷",30
02379,"－, ÷",30
02388,"－, ÷",22
02389,"－, ÷",24
02399,"－, ÷",22
02444,"－, ÷",8
02445,"－, ÷",16
02446,"－, ÷",28
02447,"－, ÷",16
02448,"－, ÷",41
02449,"－, ÷",16
02455,"－, ÷",16
02456,"－, ÷",30
02457,"－, ÷",36
02458,"－, ÷",32
02459,"－, ÷",30
02466,"－, ÷",22
02467,"－, ÷",36
02468,"－, ÷",50
02469,"－, ÷",30
02477,"－, ÷",16
02478,"－, ÷",32
02479,"－, ÷",36
02488,"－, ÷",30
02489,"－, ÷",32
02499,"－, ÷",16
02555,"－, ÷",8
02556,"－, ÷",16
02557,"－, ÷",22
02558,"－, ÷",16
02559,"－, ÷",16
02566,"－, ÷",16
02567,"－, ÷",30
02568,"－, ÷",36
02569,"－, ÷",24
02577,"－, ÷",22
02578,"－, ÷",30
02579,"－, ÷",36
02588,"－, ÷",16
02589,"－, ÷",30
02599,"－, ÷",16
02666,"－, ÷",8
02667,"－, ÷",16
02668,"－, ÷",22
02669,"－, ÷",22
02677,"－, ÷",16
02678,"－, ÷",30
02679,"－, ÷",30
02688,"－, ÷",22
02689,"－, ÷",30
02699,"－, ÷",16
02777,"－, ÷",8
02778,"－, ÷",16
02779,"－, ÷",22
02788,"－, ÷",16
02789,"－, ÷",30
02799,"－, ÷",22
02888,"－, ÷",8
02889,"－, ÷",16
02899,"－, ÷",16
02999,"－, ÷",8
03333,"－, ÷",5
03334,"－, ÷",14
03335,"－, ÷",8
03336,"－, ÷",11
03337,"－, ÷",8
03338,"－, ÷",8
03339,"－, ÷",16
03344,"－, ÷",18
03345,"－, ÷",22
03346,"－, ÷",19
03347,"－, ÷",22
03348,"－, ÷",16
03349,"－, ÷",20
03355,"－, ÷",18
03356,"－, ÷",31
03357,"－, ÷",16
03358,"－, ÷",22
03359,"－, ÷",20
03366,"－, ÷",21
03367,"－, ÷",25
03368,"－, ÷",19
03369,"－, ÷",35
03377,"－, ÷",18
03378,"－, ÷",22
03379,"－, ÷",20
03388,"－, ÷",18
03389,"－, ÷",26
03399,"－, ÷",22
03444,"－, ÷",14
03445,"－, ÷",16
03446,"－, ÷",16
03447,"－, ÷",22
03448,"－, ÷",19
03449,"－, ÷",16
03455,"－, ÷",22
03456,"－, ÷",24
03457,"－, ÷",30
03458,"－, ÷",36
03459,"－, ÷",30
03466,"－, ÷",28
03467,"－, ÷",30
03468,"－, ÷",40
03469,"－, ÷",30
03477,"－, ÷",28
03478,"－, ÷",30
03479,"－, ÷",36
03488,"－, ÷",22
03489,"－, ÷",24
03499,"－, ÷",22
03555,"－, ÷",8
03556,"－, ÷",16
03557,"－, ÷",16
03558,"－, ÷",22
03559,"－, ÷",16
03566,"－, ÷",16
03567,"－, ÷",30
03568,"－, ÷",30
03569,"－, ÷",30
03577,"－, ÷",16
03578,"－, ÷",30
03579,"－, ÷",24
03588,"－, ÷",22
03589,"－, ÷",36
03599,"－, ÷",16
03666,"－, ÷",8
03667,"－, ÷",16
03668,"－, ÷",22
03669,"－, ÷",22
03677,"－, ÷",16
03678,"－, ÷",24
03679,"－, ÷",36
03688,"－, ÷",16
03689,"－, ÷",30
03699,"－, ÷",28
03777,"－, ÷",8
03778,"－, ÷",16
03779,"－, ÷",16
03788,"－, ÷",16
03789,"－, ÷",24
03799,"－, ÷",16
03888,"－, ÷",8
03889,"－, ÷",16
03899,"－, ÷",16
03999,"－, ÷",8
04444,"－, ÷",5
04445,"－, ÷",14
04446,"－, ÷",8
04447,"－, ÷",8
04448,"－, ÷",11
04449,"－, ÷",8
04455,"－, ÷",18
04456,"－, ÷",22
04457,"－, ÷",16
04458,"－, ÷",19
04459,"－, ÷",22
04466,"－, ÷",18
04467,"－, ÷",22
04468,"－, ÷",25
04469,"－, ÷",16
04477,"－, ÷",18
04478,"－, ÷",25
04479,"－, ÷",16
04488,"－, ÷",21
04489,"－, ÷",25
04499,"－, ÷",18
04555,"－, ÷",14
04556,"－, ÷",16
04557,"－, ÷",16
04558,"－, ÷",16
04559,"－, ÷",22
04566,"－, ÷",22
04567,"－, ÷",24
04568,"－, ÷",24
04569,"－, ÷",30
04577,"－, ÷",22
04578,"－, ÷",30
04579,"－, ÷",30
04588,"－, ÷",22
04589,"－, ÷",30
04599,"－, ÷",28
04666,"－, ÷",8
04667,"－, ÷",16
04668,"－, ÷",16
04669,"－, ÷",24
04677,"－, ÷",16
04678,"－, ÷",24
